ticker,view_date,fiscal_period,filing_type,view_bps,confidence,sentiment,eps_surprise
CNP,2013-11-07,Q3_2013,10-Q,192,medium,negative,-5.405405405405411
CNP,2013-08-02,Q2_2013,10-Q,-93,medium,negative,-200.0
CNP,2014-05-02,Q1_2014,10-Q,89,medium,negative,22.85714285714286
CNP,2012-03-01,FY2011,10-K,1,medium,negative,128.87323943661974
CNP,2014-08-07,Q2_2014,10-Q,48,medium,negative,0.0
CNP,2014-11-06,Q3_2014,10-Q,78,medium,negative,10.000000000000009
CNP,2015-05-12,Q1_2015,10-Q,89,medium,negative,-16.666666666666664
CNP,2013-02-28,FY2012,10-K,-53,medium,negative,123.63150867823762
CNP,2015-08-11,Q2_2015,10-Q,47,medium,negative,-5.263157894736847
CNP,2015-11-06,Q3_2015,10-Q,0,medium,negative,nan
CNP,2016-05-11,Q1_2016,10-Q,16,medium,negative,20.0
CNP,2016-08-06,Q2_2016,10-Q,61,medium,negative,-104.34782608695652
CNP,2014-02-27,FY2013,10-K,84,medium,negative,-12.19891219891219
CNP,2016-11-05,Q3_2016,10-Q,111,medium,negative,32.258064516129025
CNP,2017-05-06,Q1_2017,10-Q,121,medium,negative,41.935483870967744
CNP,2017-08-04,Q2_2017,10-Q,56,medium,negative,106.66666666666667
CNP,2015-02-27,FY2014,10-K,91,medium,negative,156.24999999999997
CNP,2017-11-04,Q3_2017,10-Q,137,medium,negative,-2.500000000000002
CNP,2018-05-05,Q1_2018,10-Q,115,medium,negative,15.151515151515147
CNP,2016-02-27,FY2015,10-K,85,medium,negative,nan
CNP,2017-03-01,FY2016,10-K,171,medium,negative,-23.33333333333333
CNP,2018-08-04,Q2_2018,10-Q,122,medium,negative,-150.0
CNP,2018-02-23,FY2017,10-K,113,medium,negative,nan
CNP,2018-11-09,Q3_2018,10-Q,149,medium,negative,-22.22222222222223
CNP,2019-05-10,Q1_2019,10-Q,185,medium,negative,-47.83613093131135
CNP,2019-11-08,Q3_2019,10-Q,208,medium,positive,10.655930687008516
CNP,2019-08-08,Q2_2019,10-Q,180,medium,positive,8.335248350349636
CNP,2020-05-08,Q1_2020,10-Q,98,medium,negative,nan
CNP,2020-11-06,Q3_2020,10-Q,64,medium,negative,-57.176269064795605
CNP,2020-08-07,Q2_2020,10-Q,116,medium,negative,-45.70046401421661
CNP,2021-05-07,Q1_2021,10-Q,41,medium,negative,3.832532957558467
CNP,2021-08-06,Q2_2021,10-Q,131,medium,negative,50.59627986487036
CNP,2021-11-05,Q3_2021,10-Q,90,medium,negative,14.306126093945359
CNP,2020-02-28,FY2019,10-K,231,medium,negative,-33.26570925204207
CNP,2021-02-26,FY2020,10-K,110,medium,negative,39.05340680846681
CNP,2022-05-04,Q1_2022,10-Q,-2,medium,negative,71.84651172538089
CNP,2022-08-03,Q2_2022,10-Q,32,medium,negative,3.313408604531047
CNP,2022-11-02,Q3_2022,10-Q,60,medium,negative,-0.7148530579825243
CNP,2022-02-23,FY2021,10-K,-2,medium,negative,nan
CNP,2023-04-28,Q1_2023,10-Q,70,medium,negative,5.758439091772421
CNP,2019-03-01,FY2018,10-K,111,medium,negative,-43.75000000000001
CNP,2023-07-28,Q2_2023,10-Q,31,medium,negative,-36.50319351585553
CNP,2023-10-27,Q3_2023,10-Q,15,medium,negative,13.70419852753064
CNP,2024-05-01,Q1_2024,10-Q,46,medium,negative,4.1824518866495115
CNP,2023-02-18,FY2022,10-K,-47,medium,negative,-32.16646095043074
CNP,2024-07-31,Q2_2024,10-Q,77,medium,negative,11.448207541328715
CNP,2024-02-21,FY2023,10-K,75,medium,negative,-4.917142005596504
CNP,2024-10-29,Q3_2024,10-Q,-100,medium,negative,-5.0783103939250145
CNP,2025-04-25,Q1_2025,10-Q,-31,medium,negative,-15.709816996647113
CNP,2025-07-25,Q2_2025,10-Q,58,medium,negative,-1.2865651015103234
CNP,2025-10-24,Q3_2025,10-Q,-10,medium,negative,-0.16417446865154256
CPT,2006-03-11,FY2005,10-K,67,medium,negative,-116.63999999999999
CPT,2006-05-10,Q1_2006,10-Q,-29,medium,negative,nan
CPT,2006-11-04,Q3_2006,10-Q,32,medium,negative,63.99999999999999
CPT,2007-04-28,Q1_2007,10-Q,126,medium,negative,-15.384615384615389
CPT,2007-11-03,Q3_2007,10-Q,18,medium,negative,0.0
CPT,2007-08-04,Q2_2007,10-Q,59,medium,neutral,nan
CPT,2006-08-08,Q2_2006,10-Q,9,medium,negative,125.92592592592591
CNP,2025-02-21,FY2024,10-K,-116,medium,negative,-5.5172928218006385
CPT,2008-05-03,Q1_2008,10-Q,4,medium,negative,28.571428571428587
CPT,2007-03-01,FY2006,10-K,87,medium,negative,nan
CPT,2008-08-02,Q2_2008,10-Q,-24,medium,negative,82.35294117647058
CPT,2008-11-01,Q3_2008,10-Q,42,medium,negative,60.493827160493815
CPT,2009-05-02,Q1_2009,10-Q,46,medium,negative,120.0
CPT,2009-10-31,Q3_2009,10-Q,-40,medium,negative,49.999999999999986
CPT,2009-08-01,Q2_2009,10-Q,1,medium,negative,114.28571428571426
CPT,2010-05-08,Q1_2010,10-Q,73,medium,negative,-50.0
CPT,2008-02-23,FY2007,10-K,34,medium,negative,41.57303370786517
CPT,2010-07-31,Q2_2010,10-Q,23,medium,negative,-50.0
CPT,2010-11-06,Q3_2010,10-Q,73,medium,negative,-60.0
CPT,2011-04-30,Q1_2011,10-Q,116,medium,negative,100.0
CPT,2009-02-21,FY2008,10-K,-34,medium,negative,-45.6140350877193
CPT,2011-07-30,Q2_2011,10-Q,153,medium,negative,7.9999999999999964
CPT,2011-11-05,Q3_2011,10-Q,36,medium,negative,-20.000000000000004
CPT,2010-02-26,FY2009,10-K,16,medium,negative,-199.15254237288133
CPT,2012-04-28,Q1_2012,10-Q,149,medium,negative,nan
CPT,2012-08-04,Q2_2012,10-Q,32,medium,negative,-23.529411764705884
CPT,2011-02-25,FY2010,10-K,-16,medium,negative,nan
CPT,2012-11-03,Q3_2012,10-Q,71,medium,negative,28.57142857142855
CPT,2013-05-04,Q1_2013,10-Q,11,medium,negative,180.76923076923075
CPT,2013-07-27,Q2_2013,10-Q,193,medium,negative,115.7894736842105
CPT,2013-11-02,Q3_2013,10-Q,93,medium,negative,128.5714285714286
CPT,2012-02-18,FY2011,10-K,-65,medium,negative,nan
CPT,2014-05-08,Q1_2014,10-Q,37,medium,negative,-4.255319148936162
CPT,2014-08-02,Q2_2014,10-Q,81,medium,negative,-21.56862745098039
CPT,2014-11-01,Q3_2014,10-Q,181,medium,negative,-4.444444444444448
CPT,2015-05-02,Q1_2015,10-Q,144,medium,positive,nan
CPT,2015-08-01,Q2_2015,10-Q,182,medium,positive,-9.090909090909086
CPT,2015-10-31,Q3_2015,10-Q,130,medium,negative,-16.326530612244902
CPT,2016-04-30,Q1_2016,10-Q,126,medium,negative,-11.538461538461538
CPT,2016-07-30,Q2_2016,10-Q,96,medium,negative,57.18849840255591
CPT,2016-10-29,Q3_2016,10-Q,63,medium,negative,71.80851063829789
CPT,2017-05-06,Q1_2017,10-Q,120,medium,negative,-9.302325581395344
CPT,2013-02-16,FY2012,10-K,-121,medium,negative,128.5714285714286
CPT,2017-07-29,Q2_2017,10-Q,17,medium,negative,-12.244897959183673
CPT,2014-02-22,FY2013,10-K,34,medium,negative,nan
CPT,2017-10-28,Q3_2017,10-Q,51,medium,negative,-17.39130434782609
CPT,2018-05-05,Q1_2018,10-Q,108,medium,negative,-16.326530612244902
CPT,2015-02-21,FY2014,10-K,51,medium,negative,96.03960396039604
CPT,2018-08-04,Q2_2018,10-Q,134,medium,negative,-23.076923076923077
CPT,2019-05-04,Q1_2019,10-Q,82,medium,negative,-4.292482174474794
CPT,2018-10-27,Q3_2018,10-Q,41,medium,negative,-9.090909090909086
CPT,2016-02-20,FY2015,10-K,52,medium,negative,81.0810810810811
CPT,2019-07-27,Q2_2019,10-Q,55,medium,negative,-8.642814651143025
CPT,2019-11-02,Q3_2019,10-Q,58,medium,negative,-3.7304452466907363
CPT,2020-05-09,Q1_2020,10-Q,133,medium,negative,-9.433340880554923
CPT,2017-02-14,FY2016,10-K,139,medium,negative,36.36363636363636
CPT,2020-10-31,Q3_2020,10-Q,23,medium,negative,20.747947284896146
CPT,2020-08-01,Q2_2020,10-Q,53,medium,negative,-37.02070907272255
CPT,2021-07-31,Q2_2021,10-Q,116,medium,neutral,-12.884397595609379
CPT,2021-05-01,Q1_2021,10-Q,67,medium,negative,2.3473868401069713
CPT,2021-10-30,Q3_2021,10-Q,104,medium,negative,-39.18678046427748
CPT,2018-02-17,FY2017,10-K,22,medium,negative,nan
CPT,2022-07-30,Q2_2022,10-Q,108,medium,negative,nan
CPT,2022-04-30,Q1_2022,10-Q,114,medium,positive,72.32778558795519
CPT,2022-10-29,Q3_2022,10-Q,98,medium,negative,-19.01133841262223
CPT,2021-02-19,FY2020,10-K,13,medium,negative,-17.3176712094429
CPT,2020-02-21,FY2019,10-K,-10,medium,negative,139.14923930188775
CPT,2023-04-29,Q1_2023,10-Q,54,medium,negative,19.22959339651483
CPT,2023-08-05,Q2_2023,10-Q,93,medium,negative,131.04852018923972
CPT,2019-02-16,FY2018,10-K,17,medium,negative,-12.76595744680851
CPT,2023-10-28,Q3_2023,10-Q,89,medium,negative,-0.11350737797956878
CPT,2024-05-04,Q1_2024,10-Q,191,medium,positive,117.68630555241435
CPT,2022-02-18,FY2021,10-K,86,medium,negative,nan
CPT,2024-08-03,Q2_2024,10-Q,140,medium,positive,7.927257028762619
CPT,2024-11-02,Q3_2024,10-Q,187,medium,negative,-110.70628267906051
CPT,2025-05-03,Q1_2025,10-Q,139,medium,negative,0.3456349648790175
CPT,2025-08-02,Q2_2025,10-Q,118,medium,positive,121.41104661600141
CPT,2025-11-08,Q3_2025,10-Q,86,medium,negative,124.75445575708537
CRL,2006-05-11,Q1_2006,10-Q,-127,medium,negative,25.454545454545435
CPT,2023-02-24,FY2022,10-K,26,medium,negative,34.10818059901653
CRL,2006-08-11,Q2_2006,10-Q,-100,medium,negative,-26.53061224489796
CPT,2024-02-23,FY2023,10-K,-1,medium,negative,nan
CRL,2007-05-10,Q1_2007,10-Q,75,medium,negative,-6.896551724137918
CRL,2006-11-10,Q3_2006,10-Q,-33,medium,negative,-146.15384615384613
CPT,2025-02-21,FY2024,10-K,7,medium,negative,2.263619026560895
CRL,2007-08-09,Q2_2007,10-Q,138,medium,negative,-8.333333333333323
CRL,2008-05-08,Q1_2008,10-Q,65,medium,positive,-4.545454545454549
CRL,2007-11-09,Q3_2007,10-Q,-2,medium,negative,12.727272727272718
CRL,2006-03-15,FY2005,10-K,-67,medium,negative,25.454545454545435
CRL,2008-08-07,Q2_2008,10-Q,47,medium,negative,4.477611940298495
CRL,2009-05-07,Q1_2009,10-Q,-5,medium,negative,-20.83333333333333
CRL,2008-11-07,Q3_2008,10-Q,89,medium,negative,-13.513513513513512
CRL,2009-08-06,Q2_2009,10-Q,142,medium,negative,4.0000000000000036
CRL,2010-04-30,Q1_2010,10-Q,78,medium,negative,-46.93877551020408
CRL,2009-11-05,Q3_2009,10-Q,57,medium,negative,3.636363636363619
CRL,2010-08-04,Q2_2010,10-Q,100,medium,negative,-56.86274509803923
CRL,2007-02-28,FY2006,10-K,-97,medium,negative,-10.344827586206886
CRL,2008-02-21,FY2007,10-K,-1,medium,negative,-14.754098360655732
CRL,2010-11-05,Q3_2010,10-Q,-14,medium,negative,-171.69811320754718
CRL,2009-02-24,FY2008,10-K,-80,medium,negative,nan
CRL,2011-05-05,Q1_2011,10-Q,60,medium,negative,16.32653061224489
CRL,2011-11-03,Q3_2011,10-Q,50,medium,negative,-37.28813559322033
CRL,2011-08-04,Q2_2011,10-Q,88,medium,negative,26.0
CRL,2010-02-20,FY2009,10-K,70,medium,negative,-30.769230769230766
CRL,2012-05-05,Q1_2012,10-Q,127,medium,negative,-9.999999999999991
CRL,2012-11-02,Q3_2012,10-Q,40,medium,negative,-22.033898305084737
CRL,2013-05-09,Q1_2013,10-Q,97,medium,negative,-27.397260273972595
CRL,2012-08-08,Q2_2012,10-Q,48,medium,negative,10.526315789473696
CRL,2013-08-01,Q2_2013,10-Q,86,medium,negative,-18.840579710144915
CRL,2011-02-24,FY2010,10-K,-11,medium,negative,nan
CRL,2013-10-31,Q3_2013,10-Q,146,medium,negative,4.9180327868852505
CRL,2012-02-28,FY2011,10-K,-23,medium,negative,30.2325581395349
CRL,2014-05-01,Q1_2014,10-Q,-59,medium,negative,1.5151515151515165
CRL,2014-08-08,Q2_2014,10-Q,64,medium,negative,10.447761194029843
CRL,2015-05-01,Q1_2015,10-Q,-13,medium,negative,-22.352941176470583
CRL,2014-10-31,Q3_2014,10-Q,42,medium,negative,-8.1081081081081
CRL,2013-02-28,FY2012,10-K,40,medium,negative,-32.14285714285715
CRL,2016-05-05,Q1_2016,10-Q,77,medium,negative,-4.878048780487796
CRL,2015-07-31,Q2_2015,10-Q,92,medium,positive,4.081632653061228
CRL,2015-11-05,Q3_2015,10-Q,91,medium,negative,-7.058823529411757
CRL,2014-02-26,FY2013,10-K,65,medium,negative,-36.507936507936506
CRL,2016-08-04,Q2_2016,10-Q,145,medium,positive,-27.0
CRL,2017-05-11,Q1_2017,10-Q,81,medium,negative,-7.920792079207917
CRL,2015-02-18,FY2014,10-K,149,medium,negative,-9.52380952380953
CRL,2016-11-03,Q3_2016,10-Q,135,medium,negative,-26.851851851851855
CRL,2017-08-10,Q2_2017,10-Q,100,medium,positive,-2.608695652173896
CRL,2017-11-10,Q3_2017,10-Q,133,medium,neutral,-5.263157894736828
CRL,2018-05-11,Q1_2018,10-Q,93,medium,negative,-5.263157894736828
CRL,2018-11-08,Q3_2018,10-Q,172,medium,positive,-0.8130081300813016
CRL,2016-02-13,FY2015,10-K,3,medium,negative,-23.86363636363636
CRL,2018-08-09,Q2_2018,10-Q,186,medium,positive,-15.38461538461538
CRL,2019-05-08,Q1_2019,10-Q,142,medium,negative,-19.650806749332226
CRL,2019-08-01,Q2_2019,10-Q,-4,medium,negative,-43.3460590102299
CRL,2017-02-15,FY2016,10-K,72,medium,negative,-7.920792079207917
CRL,2019-11-07,Q3_2019,10-Q,51,medium,negative,-10.64926163242575
CRL,2020-05-08,Q1_2020,10-Q,-90,medium,negative,-31.679348408530707
CRL,2018-02-14,FY2017,10-K,74,medium,negative,-157.27272727272725
CRL,2020-08-06,Q2_2020,10-Q,-64,medium,negative,6.047056402788886
CRL,2019-02-14,FY2018,10-K,116,medium,negative,-7.633587786259549
CRL,2021-05-05,Q1_2021,10-Q,-128,medium,negative,-45.19847286411048
CRL,2020-10-30,Q3_2020,10-Q,-47,medium,negative,12.851131012936179
CRL,2021-08-05,Q2_2021,10-Q,-142,medium,negative,-27.741415091961652
CRL,2022-05-05,Q1_2022,10-Q,-51,medium,negative,-33.40201633674295
CRL,2021-11-04,Q3_2021,10-Q,-131,medium,negative,-22.220846361019106
CRL,2020-02-12,FY2019,10-K,42,medium,negative,-12.29599285294053
CRL,2021-02-18,FY2020,10-K,65,medium,negative,33.26440891780764
CRL,2022-11-03,Q3_2022,10-Q,2,medium,negative,-24.873623848628352
CRL,2022-08-04,Q2_2022,10-Q,-30,medium,negative,-22.21195598584477
CRL,2023-05-12,Q1_2023,10-Q,0,medium,negative,32.96128458814787
CRL,2023-08-10,Q2_2023,10-Q,0,medium,negative,-28.365133149887438
CRL,2023-11-09,Q3_2023,10-Q,13,medium,negative,-28.300814146376656
CRL,2022-02-17,FY2021,10-K,13,medium,negative,9.787538497596588
CRL,2024-05-10,Q1_2024,10-Q,-165,medium,negative,-37.04204138759341
CRL,2024-08-08,Q2_2024,10-Q,-136,medium,negative,-27.321635179670107
CRL,2024-11-07,Q3_2024,10-Q,-84,medium,negative,-45.10279810625291
CRL,2023-02-23,FY2022,10-K,27,medium,negative,32.96128458814787
CRL,2025-05-08,Q1_2025,10-Q,-84,medium,negative,-75.91162456821586
CTSH,2006-05-10,Q1_2006,10-Q,-8,medium,negative,31.5
CRL,2024-02-15,FY2023,10-K,25,medium,negative,50.71213565757537
CRL,2025-08-07,Q2_2025,10-Q,-42,medium,negative,-57.63829498133687
CRL,2025-11-06,Q3_2025,10-Q,22,medium,negative,-52.945001261929505
CTSH,2006-08-10,Q2_2006,10-Q,-13,medium,negative,30.7142857142857
CTSH,2006-11-09,Q3_2006,10-Q,53,medium,negative,0.0
CRL,2025-02-20,FY2024,10-K,57,medium,negative,nan
CTSH,2006-03-16,FY2005,10-K,141,medium,negative,66.66666666666669
CTSH,2007-05-11,Q1_2007,10-Q,-8,medium,negative,9.090909090909086
CTSH,2007-08-09,Q2_2007,10-Q,61,medium,negative,16.666666666666682
CTSH,2007-11-10,Q3_2007,10-Q,47,medium,negative,33.33333333333334
CTSH,2008-05-13,Q1_2008,10-Q,-43,medium,negative,13.333333333333346
CTSH,2008-08-09,Q2_2008,10-Q,82,medium,negative,6.250000000000005
CTSH,2007-02-17,FY2006,10-K,119,medium,negative,19.99999999999999
CTSH,2008-11-08,Q3_2008,10-Q,50,medium,negative,0.0
CTSH,2009-05-09,Q1_2009,10-Q,40,medium,negative,0.0
CTSH,2008-02-29,FY2007,10-K,102,medium,negative,6.250000000000005
CTSH,2009-08-08,Q2_2009,10-Q,67,medium,negative,71.4285714285714
CTSH,2009-11-07,Q3_2009,10-Q,54,medium,negative,21.052631578947373
CTSH,2010-05-08,Q1_2010,10-Q,39,medium,negative,8.69565217391304
CTSH,2009-03-03,FY2008,10-K,217,medium,negative,0.0
CTSH,2010-11-04,Q3_2010,10-Q,25,medium,negative,22.22222222222222
CTSH,2010-08-07,Q2_2010,10-Q,66,medium,negative,16.666666666666682
CTSH,2011-05-06,Q1_2011,10-Q,-29,medium,negative,10.000000000000009
CTSH,2010-02-26,FY2009,10-K,125,medium,negative,9.090909090909086
CTSH,2011-08-05,Q2_2011,10-Q,-11,medium,negative,3.1250000000000027
CTSH,2011-11-05,Q3_2011,10-Q,-8,medium,negative,5.71428571428572
CTSH,2011-02-24,FY2010,10-K,85,medium,negative,3.030303030303033
CTSH,2012-05-10,Q1_2012,10-Q,-66,medium,negative,0.0
CTSH,2012-08-07,Q2_2012,10-Q,-34,medium,negative,5.128205128205118
CTSH,2012-11-09,Q3_2012,10-Q,-20,medium,negative,15.0
CTSH,2013-05-10,Q1_2013,10-Q,-19,medium,negative,4.444444444444437
CTSH,2012-02-28,FY2011,10-K,74,medium,negative,8.108108108108116
CTSH,2013-08-08,Q2_2013,10-Q,6,medium,negative,2.0833333333333353
CTSH,2014-05-09,Q1_2014,10-Q,-53,medium,negative,7.547169811320741
CTSH,2013-11-07,Q3_2013,10-Q,56,medium,negative,12.765957446808523
CTSH,2013-02-27,FY2012,10-K,36,medium,negative,0.0
CTSH,2014-02-26,FY2013,10-K,94,medium,negative,0.0
CTSH,2014-08-08,Q2_2014,10-Q,-11,medium,negative,10.909090909090898
CTSH,2015-05-05,Q1_2015,10-Q,75,medium,negative,-10.144927536231878
CTSH,2014-11-07,Q3_2014,10-Q,-21,medium,negative,11.538461538461526
CTSH,2015-08-07,Q2_2015,10-Q,-15,medium,negative,1.492537313432837
CTSH,2015-11-06,Q3_2015,10-Q,-40,medium,negative,-14.473684210526313
CTSH,2016-05-07,Q1_2016,10-Q,-11,medium,negative,-7.692307692307699
CTSH,2015-02-28,FY2014,10-K,53,medium,negative,-6.349206349206354
CTSH,2016-08-06,Q2_2016,10-Q,-31,medium,negative,-46.753246753246756
CTSH,2016-02-26,FY2015,10-K,65,medium,negative,-9.210526315789481
CTSH,2016-11-08,Q3_2016,10-Q,-119,medium,negative,-10.975609756097558
CTSH,2017-05-06,Q1_2017,10-Q,-214,medium,negative,12.195121951219525
CTSH,2017-08-04,Q2_2017,10-Q,-131,medium,negative,-10.112359550561795
CTSH,2018-05-08,Q1_2018,10-Q,61,medium,negative,-16.981132075471702
CTSH,2017-11-02,Q3_2017,10-Q,-110,medium,negative,-10.638297872340424
CTSH,2017-03-02,FY2016,10-K,-74,medium,negative,-19.999999999999993
CTSH,2019-05-04,Q1_2019,10-Q,-84,medium,negative,-25.56287037305569
CTSH,2018-08-03,Q2_2018,10-Q,-57,medium,negative,-22.77227722772277
CTSH,2019-08-02,Q2_2019,10-Q,7,medium,negative,-1.9725305246647962
CTSH,2018-02-28,FY2017,10-K,-9,medium,negative,-103.36263736263736
CTSH,2018-10-31,Q3_2018,10-Q,-2,medium,negative,-23.36448598130842
CTSH,2019-11-01,Q3_2019,10-Q,51,medium,negative,-14.30693352122331
CTSH,2020-05-09,Q1_2020,10-Q,-166,medium,negative,-27.621557972971512
CTSH,2021-05-07,Q1_2021,10-Q,-74,medium,negative,1.043406120039565
CTSH,2020-07-31,Q2_2020,10-Q,-83,medium,negative,-2.9379382279654584
CTSH,2021-07-30,Q2_2021,10-Q,-47,medium,negative,0.7718919143542742
CTSH,2019-02-20,FY2018,10-K,130,medium,negative,10.8910891089109
CTSH,2020-10-30,Q3_2020,10-Q,-130,medium,negative,-29.291924916862772
CTSH,2020-02-15,FY2019,10-K,7,medium,negative,-30.80515885982279
CTSH,2021-10-29,Q3_2021,10-Q,-54,medium,negative,-1.6593786400351307
CTSH,2022-05-06,Q1_2022,10-Q,-57,medium,negative,2.2026095096185148
CTSH,2021-02-13,FY2020,10-K,20,medium,negative,-34.421127512004276
CTSH,2022-11-04,Q3_2022,10-Q,-59,medium,negative,5.2767830176468085
CTSH,2022-07-29,Q2_2022,10-Q,-20,medium,negative,0.46430801813788763
CTSH,2022-02-17,FY2021,10-K,2,medium,negative,5.7926272156342264
CTSH,2023-05-05,Q1_2023,10-Q,-48,medium,negative,9.031437397783007
CTSH,2023-08-04,Q2_2023,10-Q,-84,medium,negative,-7.860231058189806
CTSH,2023-02-16,FY2022,10-K,18,medium,negative,-0.39354315791529326
CTSH,2023-11-03,Q3_2023,10-Q,-74,medium,negative,-5.891721186126268
CTSH,2024-05-03,Q1_2024,10-Q,-75,medium,negative,-0.7784382526180885
CTSH,2025-05-02,Q1_2025,10-Q,-142,medium,negative,11.699245613303876
CTSH,2024-08-02,Q2_2024,10-Q,-54,medium,negative,1.9714479945615082
CTSH,2024-02-15,FY2023,10-K,58,medium,negative,7.05089257298267
CTSH,2024-11-01,Q3_2024,10-Q,-109,medium,negative,1.9021739130434658
CTSH,2025-08-01,Q2_2025,10-Q,-129,medium,negative,3.9319602678429795
CTSH,2025-10-30,Q3_2025,10-Q,-124,medium,negative,-57.00707847743639
D,2006-05-05,Q1_2006,10-Q,-71,medium,negative,16.666666666666664
D,2006-08-04,Q2_2006,10-Q,-71,medium,negative,-36.11111111111111
CTSH,2025-02-13,FY2024,10-K,49,medium,negative,-2.0742455265734776
D,2006-11-02,Q3_2006,10-Q,-36,medium,negative,50.000000000000014
D,2007-05-04,Q1_2007,10-Q,-29,medium,negative,-10.958904109589037
D,2008-05-02,Q1_2008,10-Q,-93,medium,negative,51.28205128205126
D,2007-11-02,Q3_2007,10-Q,-72,medium,negative,nan
D,2007-08-09,Q2_2007,10-Q,-86,medium,negative,nan
D,2006-03-03,FY2005,10-K,-112,medium,negative,60.8695652173913
D,2008-10-31,Q3_2008,10-Q,-89,medium,negative,1.1627906976744196
D,2008-08-01,Q2_2008,10-Q,-57,medium,negative,-1.9230769230769247
D,2007-03-01,FY2006,10-K,-60,medium,negative,-88.58974358974359
D,2009-08-01,Q2_2009,10-Q,28,medium,negative,26.66666666666667
D,2009-05-01,Q1_2009,10-Q,6,medium,negative,-46.83544303797469
D,2008-02-29,FY2007,10-K,-28,medium,negative,-10.344827586206886
D,2010-04-30,Q1_2010,10-Q,-76,medium,negative,-68.47826086956522
D,2009-11-03,Q3_2009,10-Q,45,medium,negative,23.456790123456784
D,2009-02-27,FY2008,10-K,-40,medium,negative,-6.250000000000005
D,2010-08-03,Q2_2010,10-Q,-15,medium,negative,nan
D,2011-04-30,Q1_2011,10-Q,-177,medium,negative,-7.8651685393258495
D,2011-07-30,Q2_2011,10-Q,-80,medium,negative,-4.9180327868852505
D,2010-10-30,Q3_2010,10-Q,-92,medium,negative,-11.711711711711722
D,2011-10-29,Q3_2011,10-Q,-113,medium,negative,-24.175824175824186
D,2012-04-27,Q1_2012,10-Q,-20,medium,negative,-3.3707865168539355
D,2010-02-27,FY2009,10-K,-4,medium,negative,-102.63157894736842
D,2012-08-02,Q2_2012,10-Q,-73,medium,negative,-26.22950819672131
D,2012-10-26,Q3_2012,10-Q,-118,medium,negative,-64.70588235294117
D,2013-04-26,Q1_2013,10-Q,-34,medium,negative,-7.526881720430113
D,2011-03-01,FY2010,10-K,-47,medium,negative,-26.086956521739125
D,2013-11-06,Q3_2013,10-Q,-105,medium,negative,22.499999999999993
D,2013-08-07,Q2_2013,10-Q,-162,medium,negative,-48.529411764705884
D,2012-02-29,FY2011,10-K,-101,medium,negative,-50.0
D,2014-05-01,Q1_2014,10-Q,-95,medium,negative,-27.77777777777778
D,2013-03-01,FY2012,10-K,-33,medium,negative,nan
D,2014-07-31,Q2_2014,10-Q,-58,medium,negative,-56.4516129032258
D,2014-11-04,Q3_2014,10-Q,-90,medium,negative,-7.2164948453608195
D,2015-05-06,Q1_2015,10-Q,-76,medium,negative,-2.1505376344086042
D,2015-08-07,Q2_2015,10-Q,-198,medium,negative,-1.4084507042253533
D,2015-11-04,Q3_2015,10-Q,-104,medium,negative,-8.256880733944962
D,2016-05-06,Q1_2016,10-Q,-159,medium,negative,-4.347826086956525
D,2014-03-01,FY2013,10-K,-44,medium,negative,-24.489795918367346
D,2016-08-04,Q2_2016,10-Q,-99,medium,negative,2.8169014084507067
D,2016-11-10,Q3_2016,10-Q,-180,medium,negative,10.000000000000009
D,2017-05-05,Q1_2017,10-Q,-37,medium,negative,6.315789473684216
D,2015-02-28,FY2014,10-K,-11,medium,negative,-50.0
D,2017-08-04,Q2_2017,10-Q,-14,medium,negative,-7.4626865671641855
D,2017-11-02,Q3_2017,10-Q,48,medium,negative,3.0000000000000027
D,2018-05-05,Q1_2018,10-Q,-119,medium,negative,-19.791666666666664
D,2016-02-27,FY2015,10-K,56,medium,negative,-44.44444444444445
D,2017-03-01,FY2016,10-K,32,medium,negative,-27.722772277227726
D,2018-08-03,Q2_2018,10-Q,-33,medium,negative,-4.1666666666666705
D,2019-05-04,Q1_2019,10-Q,-88,medium,negative,-177.00435164126716
D,2018-11-03,Q3_2018,10-Q,-36,medium,negative,17.11711711711711
D,2018-02-28,FY2017,10-K,44,medium,negative,158.62068965517238
D,2019-03-01,FY2018,10-K,-5,medium,negative,3.296703296703287
D,2019-08-02,Q2_2019,10-Q,-112,medium,negative,-93.45952097531622
D,2020-05-06,Q1_2020,10-Q,39,medium,negative,-129.272130187799
D,2019-11-02,Q3_2019,10-Q,-106,medium,negative,2.686525245964949
D,2020-11-07,Q3_2020,10-Q,-63,medium,negative,-58.96183450609066
D,2020-08-06,Q2_2020,10-Q,-146,medium,negative,nan
D,2021-05-05,Q1_2021,10-Q,-95,medium,negative,14.501684943493887
D,2021-08-07,Q2_2021,10-Q,-166,medium,negative,-57.135620299531084
D,2021-02-26,FY2020,10-K,-15,medium,negative,2.4923130765192556
D,2021-11-06,Q3_2021,10-Q,-88,medium,negative,-25.631660202583113
D,2020-02-29,FY2019,10-K,-108,medium,negative,13.754775963876357
D,2022-05-06,Q1_2022,10-Q,-68,medium,negative,-30.119989091900745
D,2022-08-09,Q2_2022,10-Q,-100,medium,negative,-176.88025237931126
D,2022-02-25,FY2021,10-K,177,medium,negative,79.91368558151855
D,2023-05-06,Q1_2023,10-Q,-63,medium,negative,20.43851973853517
D,2022-11-05,Q3_2022,10-Q,-88,medium,negative,-15.44401185642208
D,2023-08-05,Q2_2023,10-Q,-110,medium,negative,46.44395865611138
